meannh,cum.prob
6502.88030673604,0.793
6513.15253833435,0.794
6530.1040768628,0.795
6531.86500327068,0.796
6548.78375188629,0.797
6553.6108381016,0.798
6573.77165073981,0.799
6578.40828618913,0.8
6591.47192710213,0.801
6600.40243599972,0.802
6621.92944199552,0.803
6629.96910227762,0.804
6642.82018813341,0.805
6647.02616375863,0.806
6665.29654503636,0.807
6674.89674870308,0.808
6685.72944531813,0.809
6699.02703158598,0.81
6706.76178114369,0.811
6722.32717809952,0.812
6734.1040060091,0.813
6744.8916915244,0.814
6756.36354671006,0.815
6777.58701297356,0.816
6782.52657015345,0.817
6799.32329777128,0.818
6815.18022196782,0.819
6826.86620174498,0.82
6837.24865386112,0.821
6847.05681627141,0.822
6863.25751085973,0.823
6874.46048428117,0.824
6889.33617956097,0.825
6904.84473416757,0.826
6910.6797736686,0.827
6931.8541828845,0.828
6937.6228276668,0.829
6950.63601807064,0.83
6973.78685421374,0.831
6979.59509240082,0.832
7000.15252439045,0.833
7005.56239802116,0.834
7027.19413364887,0.835
7041.02219802971,0.836
7055.27086675617,0.837
7064.90826394647,0.838
7084.65959234726,0.839
7101.21755711639,0.84
7103.75319424469,0.841
7130.05647710959,0.842
7144.043325797,0.843
7146.72293654553,0.844
7162.11021882559,0.845
7181.45899744895,0.846
7198.54922197397,0.847
7220.29574135951,0.848
7230.92148088886,0.849
7244.72388656557,0.85
7257.58822691008,0.851
7278.04237012037,0.852
7299.58478288598,0.853
7314.49079219475,0.854
7329.54653846438,0.855
7338.82433031171,0.856
7357.85150742857,0.857
7367.78692374101,0.858
7384.75731918351,0.859
7404.34359516734,0.86
7418.07980762827,0.861
7439.68378705618,0.862
7462.60418679738,0.863
7472.70106698614,0.864
7485.32421556262,0.865
7514.73092103006,0.866
7528.04622610264,0.867
7553.58094045249,0.868
7554.38444105249,0.869
7586.23798960011,0.87
7593.34928259486,0.871
7626.05941605615,0.872
7633.75675558718,0.873
7651.39550333463,0.874
7675.37779525405,0.875
7692.07785126361,0.876
7714.32718365748,0.877
7726.40756662509,0.878
7752.97257312,0.879
7772.58387964616,0.88
7793.0329367613,0.881
7817.38469852765,0.882
7826.74165523885,0.883
7859.36418740648,0.884
7878.30396313813,0.885
7894.68791152341,0.886
7916.41499990503,0.887
7942.73288894496,0.888
7964.81122428441,0.889
7984.3726817021,0.89
8001.36150791805,0.891
8021.81926519162,0.892
8035.38825302103,0.893
8074.82332388939,0.894
8091.57093915644,0.895
8115.21737606125,0.896
8142.86720769907,0.897
8163.93378439735,0.898
8176.93448304018,0.899
8222.19294372525,0.9
8246.60618184973,0.901
8261.12785029145,0.902
8292.97919010603,0.903
8303.76828698035,0.904
8324.22703606022,0.905
8366.51677956555,0.906
8374.60498936467,0.907
8415.01769443982,0.908
8444.81992348646,0.909
8459.68199144654,0.91
8492.39038715084,0.911
8524.47114343565,0.912
8559.41203151123,0.913
8566.78259649386,0.914
8614.18494100115,0.915
8644.22535330564,0.916
8672.24963111783,0.917
8702.9127910241,0.918
8727.5668165821,0.919
8762.65498261061,0.92
8783.49185969514,0.921
8818.14614687933,0.922
8856.12876259558,0.923
8896.56085655673,0.924
8930.66314757748,0.925
8943.8604981705,0.926
8990.38314750576,0.927
9008.07963021575,0.928
9072.46218905774,0.929
9095.45189982153,0.93
9115.14338809115,0.931
9179.49787647603,0.932
9210.29884520827,0.933
9238.3409934643,0.934
9293.42114369886,0.935
9307.81421792191,0.936
9350.25777495049,0.937
9411.23158021941,0.938
9453.07674053645,0.939
9475.02503422235,0.94
9533.82007500059,0.941
9560.72732530133,0.942
9619.25866935694,0.943
9667.67451622473,0.944
9736.15902997514,0.945
9780.40032808355,0.946
9831.38971380839,0.947
9865.644545997,0.948
9899.3448837125,0.949
9970.55492054287,0.95
10002.1054555654,0.951
10054.7954539232,0.952
10113.5272960355,0.953
10169.6491885091,0.954
10247.1905852061,0.955
10288.8365070549,0.956
10341.7602624461,0.957
10436.23974534,0.958
10515.5319834269,0.959
10602.4530162674,0.96
10655.2511746234,0.961
10718.3232399455,0.962
10789.6916196591,0.963
10830.441773703,0.964
10965.6970726835,0.965
11051.7839369001,0.966
11098.4586150341,0.967
11220.7722631789,0.968
11284.9906235039,0.969
11372.0569208326,0.97
11514.6331230311,0.971
11571.6721253245,0.972
11695.6869185008,0.973
11787.1667497192,0.974
11851.2557452816,0.975
12030.5559484029,0.976
12097.3147668351,0.977
12253.5893450958,0.978
12412.3634506114,0.979
12586.7654136553,0.98
12744.8587274236,0.981
12859.4424197247,0.982
13109.2525896742,0.983
13243.3677479805,0.984
13416.1458173295,0.985
13626.4027960988,0.986
13873.8003182297,0.987
14246.8917800443,0.988
14367.106189291,0.989
14855.1636315729,0.99
15101.3208189841,0.991
15299.0003330121,0.992
16019.8160909377,0.993
16364.0856427437,0.994
17291.0765767306,0.995
18148.432174361,0.996
18767.8808655599,0.997
20419.1011105802,0.998
22639.0711429175,0.999
28020.309648634,1
