a,Rstar,R0,psi,pi,mean_nz,meannh
1.69204170005405e-05,1.61872764488365,0.0121975698017001,58.1502154168456,6.54725467550892e-06,3666.94367437627,3871.98445414919
1.52217275411943e-05,1.55023201618459,0.12264945353107,43.0615993140369,6.1578915998989e-06,4967.02474391373,5244.76084162369
2.08911885810122e-05,1.64350676491199,0.0544313716824446,77.0407259431906,8.65051381059671e-06,2761.89958556876,2916.33393061657
2.09496839091629e-05,1.26091186281789,0.0407455043246729,67.6831452035032,4.51900850132265e-06,3146.60313408511,3322.54855826959
1.4589266416641e-05,1.3753701441419,0.089739339156725,74.584712825385,4.37422045985545e-06,2853.4632028245,3013.01741802798
1.35652845271491e-05,1.32290035354937,0.0229578526192785,24.2638790570406,3.38883897249271e-06,8896.94795089174,9394.42958885561
1.21924919156022e-05,1.33432683658344,0.00915935275222182,61.9075364402167,3.08313345533211e-06,3442.56546043946,3635.05991061612
1.77285408423236e-05,1.11623689894571,0.00872949126550702,36.1071469057367,1.86234728521395e-06,5937.25436400705,6269.24180985001
2.0122248054184e-05,1.08156419647613,0.00668018479388047,79.3629283500828,1.52765701374049e-06,2680.57031615797,2830.45705472498
1.66486026277067e-05,1.11880847756126,0.0264785358332594,32.0529287557051,1.8160026961516e-06,6700.24931392209,7074.90037649487
2.05117333472567e-05,1.24733815457668,0.250944798953754,67.8582396950518,5.42978664286813e-06,3138.42339031952,3313.9114360469
2.10346235562768e-05,1.43096646535224,0.117643836678514,65.9075444693068,7.17949790853785e-06,3232.02639317157,3412.74834331587
1.71211131997788e-05,1.10094731337696,0.226804148712268,54.9480650702035,2.03030291216159e-06,3882.61243546997,4099.71254717545
1.98299649157673e-05,1.7689005080544,0.0518562711748304,38.9492578364054,9.09086505512571e-06,5498.33007120188,5805.77463140225
1.50309623026326e-05,1.55184001451041,0.0294449598761102,35.244737772355,5.50713928074895e-06,6084.64476390518,6424.87368963161
1.61974339879872e-05,1.15894914839066,0.0108959443219141,58.5190941408875,2.24590271458216e-06,3643.6285104844,3847.36559982479
1.49820042268541e-05,1.6370382491096,0.00171738446858121,46.528124130619,5.84004995362449e-06,4592.91164581165,4849.72883988691
1.20973816076461e-05,1.25830595933973,0.028352832367049,62.5504053396489,2.55579210122807e-06,3406.89744898741,3597.39748705128
1.55876800760385e-05,1.7273359439987,0.064283151695165,104.548716423359,7.0143564292771e-06,2031.70617325798,2145.3110319705
1.59569033864737e-05,1.06401593654138,0.0223747822544723,59.0642186809313,9.81994579822964e-07,3609.71141347534,3811.55199481454
1.71896664588517e-05,1.27452291724021,0.0105823494365358,53.8564006269236,3.74206382676177e-06,3962.05474292423,4183.59694976775
1.95189719271837e-05,1.44634120583425,0.000122623179653139,45.7400815712779,6.02418038328425e-06,4672.92259891548,4934.2136845123
2.27493939045109e-05,1.4620314658211,0.00728142640898151,81.3904619630403,7.24183359471069e-06,2613.37961774741,2759.50932200493
2.38827959036417e-05,1.53627691901949,0.060410320833666,44.8087208392711,8.87268866609388e-06,4771.15477906327,5037.93861410073
1.32249285220122e-05,1.65193989804956,0.0357573167430289,70.9489423562167,5.41270372462193e-06,3000.73123472032,3168.52008747947
